date,temperature,humidity,pressure
2016-01-07 16:30:00+00:00,18.111,86.71451,1016.18805
2016-01-07 17:30:00+00:00,17.411001,89.75775,1015.88556
2016-01-07 18:30:00+00:00,16.411001,93.51126,1015.4813
2016-01-07 19:30:00+00:00,16.061,95.31393,1015.28
2016-01-07 20:30:00+00:00,15.711,96.845634,1015.07874
2016-01-07 21:30:00+00:00,15.711,97.46942,1014.879
2016-01-07 22:30:00+00:00,16.311,97.48097,1014.58215
2016-01-07 23:30:00+00:00,17.161001,97.18824,1014.8856
2016-01-08 00:30:00+00:00,17.011,98.740204,1015.48425
2016-01-08 01:30:00+00:00,17.761,95.97928,1016.48645
2016-01-08 02:30:00+00:00,20.811,80.13866,1017.1989
2016-01-08 03:30:00+00:00,23.411001,63.176605,1017.51
2016-01-08 04:30:00+00:00,25.261,55.651546,1016.91876
2016-01-08 05:30:00+00:00,26.511,52.848335,1015.92535
2016-01-08 06:30:00+00:00,27.411001,51.74731,1014.3312
2016-01-08 07:30:00+00:00,27.911001,47.45407,1013.0347
2016-01-08 08:30:00+00:00,27.911001,43.3672,1012.1359
2016-01-08 09:30:00+00:00,27.561,42.574444,1012.03467
2016-01-08 10:30:00+00:00,26.561,48.013107,1011.73096
2016-01-08 11:30:00+00:00,24.761,55.527534,1012.02264
2016-01-08 12:30:00+00:00,22.911001,64.70075,1012.7138
2016-01-08 13:30:00+00:00,21.261,76.0043,1013.1063
2016-01-08 14:30:00+00:00,20.261,86.371826,1013.40155
2016-01-08 15:30:00+00:00,19.611,93.95717,1013.49854
2016-01-08 16:30:00+00:00,19.261,96.02427,1013.49695
2016-01-08 17:30:00+00:00,19.111,96.62293,1012.997
2016-01-08 18:30:00+00:00,18.861,96.31405,1012.7959
2016-01-08 19:30:00+00:00,18.511,97.216835,1012.3949
2016-01-08 20:30:00+00:00,18.111,98.131256,1011.99347
2016-01-08 21:30:00+00:00,17.611,99.37124,1011.79156
2016-01-08 22:30:00+00:00,17.161001,100.0,1011.5899
2016-01-08 23:30:00+00:00,17.711,99.68543,1011.892
2016-01-09 00:30:00+00:00,17.811,99.372185,1012.3918
2016-01-09 01:30:00+00:00,17.661001,99.371475,1013.28986
2016-01-09 02:30:00+00:00,19.461,96.933815,1014.2965
2016-01-09 03:30:00+00:00,21.861,86.52504,1014.50714
2016-01-09 04:30:00+00:00,24.411001,66.89175,1014.11884
2016-01-09 05:30:00+00:00,26.561,47.24434,1013.3289
2016-01-09 06:30:00+00:00,27.211,44.310734,1012.0331
2016-01-09 07:30:00+00:00,27.761,40.46687,1010.73694
2016-01-09 08:30:00+00:00,27.211,40.578808,1010.23535
2016-01-09 09:30:00+00:00,26.861,41.967392,1009.83453
2016-01-09 10:30:00+00:00,26.111,47.12313,1010.5305
2016-01-09 11:30:00+00:00,24.761,51.72566,1010.7243
2016-01-09 12:30:00+00:00,23.361,57.178967,1011.41736
2016-01-09 13:30:00+00:00,21.811,65.08914,1012.10986
2016-01-09 14:30:00+00:00,20.661001,72.125275,1013.00366
2016-01-09 15:30:00+00:00,20.111,76.55102,1013.4009
2016-01-09 16:30:00+00:00,19.661001,81.26639,1013.09906
2016-01-09 17:30:00+00:00,19.311,86.006676,1013.2972
2016-01-09 18:30:00+00:00,18.511,89.83948,1013.2937
2016-01-09 19:30:00+00:00,18.311,89.82468,1013.39264
2016-01-09 20:30:00+00:00,18.461,84.29094,1013.29333
2016-01-09 21:30:00+00:00,18.711,79.085014,1013.6942
2016-01-09 22:30:00+00:00,18.961,75.14746,1013.6951
2016-01-09 23:30:00+00:00,18.861,74.16495,1014.19415
2016-01-10 00:30:00+00:00,18.411001,75.78986,1015.2908
2016-01-10 01:30:00+00:00,19.461,71.67516,1016.4937
2016-01-10 02:30:00+00:00,21.661001,60.784786,1017.20276
2016-01-10 03:30:00+00:00,23.761,49.646618,1017.7113
2016-01-10 04:30:00+00:00,25.211,43.045155,1017.218
2016-01-10 05:30:00+00:00,26.111,41.077,1016.32324
2016-01-10 06:30:00+00:00,26.361,37.63165,1015.2256
2016-01-10 07:30:00+00:00,26.611,36.7127,1014.128
2016-01-10 08:30:00+00:00,26.561,36.212627,1013.42883
2016-01-10 09:30:00+00:00,26.211,36.356304,1013.3274
2016-01-10 10:30:00+00:00,25.011,42.56532,1013.62195
2016-01-10 11:30:00+00:00,22.961,49.76005,1014.1124
2016-01-10 12:30:00+00:00,21.311,55.02163,1014.904
2016-01-10 13:30:00+00:00,20.061,59.034378,1015.59784
2016-01-10 14:30:00+00:00,19.061,62.6109,1016.3923
2016-01-10 15:30:00+00:00,18.161001,66.237854,1016.78766
2016-01-10 16:30:00+00:00,17.361,69.660576,1016.68427
2016-01-10 17:30:00+00:00,16.711,72.58795,1016.4816
2016-01-10 18:30:00+00:00,16.211,75.928314,1016.3792
2016-01-10 19:30:00+00:00,15.661,78.90231,1015.6779
2016-01-10 20:30:00+00:00,15.161,81.47324,1015.3757
2016-01-10 21:30:00+00:00,14.611,84.68859,1014.8738
2016-01-10 22:30:00+00:00,14.061001,88.04405,1015.2707
2016-01-10 23:30:00+00:00,13.511001,90.34902,1015.5678
2016-01-11 00:30:00+00:00,13.011001,92.425,1016.36456
2016-01-11 01:30:00+00:00,14.661,89.84228,1017.47076
2016-01-11 02:30:00+00:00,18.311,69.617195,1018.3862
2016-01-11 03:30:00+00:00,20.861,59.615383,1018.6973
2016-01-11 04:30:00+00:00,22.911001,49.91092,1018.20685
2016-01-11 05:30:00+00:00,24.111,42.596867,1016.91394
2016-01-11 06:30:00+00:00,24.811,38.85337,1015.3188
2016-01-11 07:30:00+00:00,25.161001,37.54422,1013.82227
2016-01-11 08:30:00+00:00,25.211,36.93339,1013.2231
2016-01-11 09:30:00+00:00,24.911001,37.22239,1013.022
2016-01-11 10:30:00+00:00,23.811,42.940445,1013.0173
2016-01-11 11:30:00+00:00,22.261,49.572895,1013.2104
2016-01-11 12:30:00+00:00,20.861,56.191463,1014.0033
2016-01-11 13:30:00+00:00,19.611,62.52966,1014.49725
2016-01-11 14:30:00+00:00,18.211,70.28516,1014.8904
2016-01-11 15:30:00+00:00,17.111,76.323235,1015.38464
2016-01-11 16:30:00+00:00,16.461,80.32037,1015.08215
2016-01-11 17:30:00+00:00,15.961,82.92114,1015.07996
2016-01-11 18:30:00+00:00,15.561001,86.18739,1014.7784
2016-01-11 19:30:00+00:00,14.911,89.276695,1014.5759
2016-01-11 20:30:00+00:00,15.461,86.45904,1014.27875
2016-01-11 21:30:00+00:00,16.011,84.84119,1014.2813
2016-01-11 22:30:00+00:00,14.611,91.01971,1014.37445
2016-01-11 23:30:00+00:00,13.561001,94.60293,1014.8691
2016-01-12 00:30:00+00:00,13.061001,96.14829,1015.3663
2016-01-12 01:30:00+00:00,15.011001,92.23777,1016.07416
2016-01-12 02:30:00+00:00,19.011,70.20912,1017.09106
2016-01-12 03:30:00+00:00,21.611,56.749043,1017.40216
2016-01-12 04:30:00+00:00,23.211,49.17504,1016.6102
2016-01-12 05:30:00+00:00,24.261,44.51732,1015.6162
2016-01-12 06:30:00+00:00,24.611,44.761345,1014.0195
2016-01-12 07:30:00+00:00,25.061,42.579235,1012.5233
2016-01-12 08:30:00+00:00,25.111,41.61763,1011.8244
2016-01-12 09:30:00+00:00,24.861,41.547695,1011.3241
2016-01-12 10:30:00+00:00,23.811,46.498775,1011.21954
2016-01-12 11:30:00+00:00,21.861,54.44094,1011.6109
2016-01-12 12:30:00+00:00,20.411001,59.900578,1012.00397
2016-01-12 13:30:00+00:00,19.461,63.531128,1012.9982
2016-01-12 14:30:00+00:00,18.461,67.8443,1013.29333
2016-01-12 15:30:00+00:00,17.661001,71.81144,1013.7892
2016-01-12 16:30:00+00:00,16.811,76.025604,1013.6856
2016-01-12 17:30:00+00:00,16.161001,79.23428,1013.483
2016-01-12 18:30:00+00:00,15.761001,87.05281,1013.18146
2016-01-12 19:30:00+00:00,15.011001,90.4557,1012.87836
2016-01-12 20:30:00+00:00,14.761001,90.43805,1012.57776
2016-01-12 21:30:00+00:00,15.261001,88.43615,1012.3803
2016-01-12 22:30:00+00:00,14.811001,90.73688,1012.97723
2016-01-12 23:30:00+00:00,14.111,93.39839,1013.2737
2016-01-13 00:30:00+00:00,13.711,95.54139,1013.9708
2016-01-13 01:30:00+00:00,15.811001,88.195816,1014.7797
2016-01-13 02:30:00+00:00,19.061,69.30993,1015.39355
2016-01-13 03:30:00+00:00,21.661001,55.291527,1015.70465
2016-01-13 04:30:00+00:00,23.161001,48.838593,1015.1121
2016-01-13 05:30:00+00:00,24.111,45.819088,1014.0176
2016-01-13 06:30:00+00:00,24.561,45.942333,1012.7211
2016-01-13 07:30:00+00:00,24.761,43.635723,1011.4234
2016-01-13 08:30:00+00:00,24.861,42.102863,1010.9246
2016-01-13 09:30:00+00:00,24.661001,41.629898,1010.5243
2016-01-13 10:30:00+00:00,23.711,46.01282,1010.71985
2016-01-13 11:30:00+00:00,21.811,54.07139,1011.41077
2016-01-13 12:30:00+00:00,20.361,60.680195,1012.4031
2016-01-13 13:30:00+00:00,19.361,65.62622,1013.0978
2016-01-13 14:30:00+00:00,18.361,71.2391,1013.5928
2016-01-13 15:30:00+00:00,17.261,77.60276,1013.7873
2016-01-13 16:30:00+00:00,16.311,82.963264,1013.88306
2016-01-13 17:30:00+00:00,15.661,86.7606,1013.3809
2016-01-13 18:30:00+00:00,15.561001,87.03405,1013.28033
2016-01-13 19:30:00+00:00,15.361,87.87039,1013.07965
2016-01-13 20:30:00+00:00,15.611,87.3225,1013.18085
2016-01-13 21:30:00+00:00,16.461,85.71947,1013.2844
2016-01-13 22:30:00+00:00,16.161001,87.94071,1013.18335
2016-01-13 23:30:00+00:00,15.911,90.22668,1013.78125
2016-01-14 00:30:00+00:00,15.511001,92.56555,1014.5784
2016-01-14 01:30:00+00:00,16.061,91.115616,1015.6795
2016-01-14 02:30:00+00:00,19.011,72.05866,1016.49176
2016-01-14 03:30:00+00:00,21.811,56.427986,1016.90375
2016-01-14 04:30:00+00:00,23.511,47.817493,1016.31177
2016-01-14 05:30:00+00:00,24.561,43.006706,1015.11816
2016-01-14 06:30:00+00:00,25.261,43.343845,1014.0224
2016-01-14 07:30:00+00:00,25.661001,41.08691,1012.5259
2016-01-14 08:30:00+00:00,25.761,40.173557,1011.82733
2016-01-14 09:30:00+00:00,25.511,40.37047,1011.6263
2016-01-14 10:30:00+00:00,24.511,45.77778,1011.8219
2016-01-14 11:30:00+00:00,22.961,52.2737,1012.31464
2016-01-14 12:30:00+00:00,21.361,59.73386,1013.1067
2016-01-14 13:30:00+00:00,20.161001,66.44119,1013.50073
2016-01-14 14:30:00+00:00,19.161001,71.61996,1013.9957
2016-01-14 15:30:00+00:00,18.411001,74.81315,1013.99243
2016-01-14 16:30:00+00:00,17.761,77.93129,1014.0896
2016-01-14 17:30:00+00:00,17.111,81.19595,1013.587
2016-01-14 18:30:00+00:00,16.311,89.67508,1013.0841
2016-01-14 19:30:00+00:00,16.961,87.16452,1012.9871
2016-01-14 20:30:00+00:00,17.011,88.867676,1012.38824
2016-01-14 21:30:00+00:00,16.611,92.033844,1011.68726
2016-01-14 22:30:00+00:00,16.311,94.10846,1011.6859
2016-01-14 23:30:00+00:00,16.111,96.2368,1012.0845
2016-01-15 00:30:00+00:00,15.711,99.04436,1012.98145
2016-01-15 01:30:00+00:00,16.161001,96.54688,1013.68274
2016-01-15 02:30:00+00:00,19.261,85.45784,1014.3958
2016-01-15 03:30:00+00:00,22.411001,70.17964,1014.9088
2016-01-15 04:30:00+00:00,24.561,54.066906,1014.419
2016-01-15 05:30:00+00:00,25.761,47.643826,1013.12573
2016-01-15 06:30:00+00:00,26.311,44.642414,1011.82947
2016-01-15 07:30:00+00:00,26.911001,41.8442,1010.43384
2016-01-15 08:30:00+00:00,27.111,40.02224,1009.73566
2016-01-15 09:30:00+00:00,26.961,39.06963,1009.4354
2016-01-15 10:30:00+00:00,26.011,43.981182,1009.43134
2016-01-15 11:30:00+00:00,24.611,48.42991,1010.02454
2016-01-15 12:30:00+00:00,22.861,55.41211,1010.5166
2016-01-15 13:30:00+00:00,21.161001,66.22082,1011.2081
2016-01-15 14:30:00+00:00,21.111,63.89603,1011.7072
2016-01-15 15:30:00+00:00,18.311,80.57069,1012.09436
2016-01-15 16:30:00+00:00,17.711,86.39898,1012.0918
2016-01-15 17:30:00+00:00,17.261,90.32302,1011.9896
2016-01-15 18:30:00+00:00,17.261,93.25458,1011.59015
2016-01-15 19:30:00+00:00,17.061,95.34909,1011.0902
2016-01-15 20:30:00+00:00,16.661001,96.86833,1010.88855
2016-01-15 21:30:00+00:00,16.161001,97.790245,1010.4869
2016-01-15 22:30:00+00:00,16.211,97.47908,1010.387
2016-01-15 23:30:00+00:00,16.761,96.870705,1010.3895
2016-01-16 00:30:00+00:00,16.461,97.795296,1011.1872
2016-01-16 01:30:00+00:00,17.261,93.8508,1011.9896
2016-01-16 02:30:00+00:00,20.561,78.097626,1012.90344
2016-01-16 03:30:00+00:00,23.411001,60.021954,1012.91583
2016-01-16 04:30:00+00:00,25.361,45.56073,1012.82416
2016-01-16 05:30:00+00:00,26.411001,40.75637,1011.6305
2016-01-16 06:30:00+00:00,26.861,38.275543,1010.43384
2016-01-16 07:30:00+00:00,27.111,37.717495,1009.43604
2016-01-16 08:30:00+00:00,27.061,37.953636,1009.03625
2016-01-16 09:30:00+00:00,26.811,38.51539,1009.4348
2016-01-16 10:30:00+00:00,25.911001,43.953625,1009.2312
2016-01-16 11:30:00+00:00,24.061,51.543304,1010.1222
2016-01-16 12:30:00+00:00,22.311,58.802906,1011.11334
2016-01-16 13:30:00+00:00,21.261,63.10574,1012.1076
2016-01-16 14:30:00+00:00,20.561,65.88102,1012.5039
2016-01-16 15:30:00+00:00,19.861,69.017525,1012.80035
2016-01-16 16:30:00+00:00,19.311,71.88005,1013.09753
2016-01-16 17:30:00+00:00,18.661001,75.34126,1012.89484
2016-01-16 18:30:00+00:00,18.161001,78.4973,1012.69293
2016-01-16 19:30:00+00:00,17.761,81.543564,1012.59155
2016-01-16 20:30:00+00:00,17.561,83.380936,1012.2909
2016-01-16 21:30:00+00:00,17.511,84.18523,1011.99097
2016-01-16 22:30:00+00:00,17.511,83.91441,1011.8911
2016-01-16 23:30:00+00:00,17.511,83.64437,1012.69006
2016-01-17 00:30:00+00:00,17.411001,84.17403,1013.189
2016-01-17 01:30:00+00:00,18.311,80.311714,1013.892
2016-01-17 02:30:00+00:00,20.911001,67.680725,1014.60284
2016-01-17 03:30:00+00:00,23.461,55.742428,1015.11334
2016-01-17 04:30:00+00:00,24.911001,49.467155,1014.71985
2016-01-17 05:30:00+00:00,25.761,47.181778,1013.725
2016-01-17 06:30:00+00:00,26.361,47.038,1012.42914
2016-01-17 07:30:00+00:00,26.511,46.322586,1011.2312
2016-01-17 08:30:00+00:00,26.461,46.159145,1010.53186
2016-01-17 09:30:00+00:00,26.211,46.09128,1010.23126
2016-01-17 10:30:00+00:00,25.411001,50.246033,1010.32764
2016-01-17 11:30:00+00:00,23.861,56.567196,1010.5208
2016-01-17 12:30:00+00:00,22.311,63.135418,1011.0134
2016-01-17 13:30:00+00:00,21.311,67.32731,1012.0077
2016-01-17 14:30:00+00:00,20.561,70.50404,1012.8035
2016-01-17 15:30:00+00:00,19.961,72.69754,1013.00037
2016-01-17 16:30:00+00:00,19.561,74.04526,1013.2984
2016-01-17 17:30:00+00:00,18.961,76.86362,1012.99603
2016-01-17 18:30:00+00:00,18.811,77.088394,1012.89545
2016-01-17 19:30:00+00:00,18.811,76.592766,1012.496
2016-01-17 20:30:00+00:00,18.311,78.773155,1011.99445
2016-01-17 21:30:00+00:00,17.811,80.763985,1011.8924
2016-01-17 22:30:00+00:00,17.311,83.08282,1011.89014
2016-01-17 23:30:00+00:00,16.711,86.02269,1012.38696
2016-01-18 00:30:00+00:00,16.311,88.81078,1012.9842
2016-01-18 01:30:00+00:00,18.111,79.511086,1013.59143
2016-01-18 02:30:00+00:00,20.861,62.607628,1014.70245
2016-01-18 03:30:00+00:00,23.061,51.113403,1015.1115
2016-01-18 04:30:00+00:00,24.411001,47.746708,1014.61816
2016-01-18 05:30:00+00:00,25.211,47.34104,1013.52264
2016-01-18 06:30:00+00:00,25.761,47.643826,1012.127
2016-01-18 07:30:00+00:00,26.211,46.845417,1010.9304
2016-01-18 08:30:00+00:00,26.361,46.132004,1010.132
2016-01-18 09:30:00+00:00,26.011,46.6396,1009.5312
2016-01-18 10:30:00+00:00,25.311,50.873547,1009.7281
2016-01-18 11:30:00+00:00,24.011,56.604042,1010.12195
2016-01-18 12:30:00+00:00,22.711,61.81841,1010.9151
2016-01-18 13:30:00+00:00,21.711,65.27759,1011.9098
2016-01-18 14:30:00+00:00,20.911001,67.89922,1012.40564
2016-01-18 15:30:00+00:00,20.111,71.56337,1013.10126
2016-01-18 16:30:00+00:00,19.611,74.05381,1012.59973
2016-01-18 17:30:00+00:00,19.361,75.69922,1012.4985
2016-01-18 18:30:00+00:00,19.061,77.37547,1011.9979
2016-01-18 19:30:00+00:00,18.711,79.595184,1012.09625
2016-01-18 20:30:00+00:00,18.261,82.133835,1011.6948
2016-01-18 21:30:00+00:00,18.261,82.133835,1011.1955
2016-01-18 22:30:00+00:00,18.461,81.11049,1011.3958
2016-01-18 23:30:00+00:00,18.311,82.669106,1011.99445
2016-01-19 00:30:00+00:00,17.911001,85.86664,1012.49225
2016-01-19 01:30:00+00:00,19.261,79.92717,1013.1974
2016-01-19 02:30:00+00:00,21.411001,68.43761,1013.906
2016-01-19 03:30:00+00:00,23.261,61.54738,1014.4133
2016-01-19 04:30:00+00:00,24.611,58.409035,1013.9197
2016-01-19 05:30:00+00:00,25.861,54.743046,1012.92633
2016-01-19 06:30:00+00:00,26.561,55.092106,1011.8308
2016-01-19 07:30:00+00:00,26.861,54.47204,1010.43384
2016-01-19 08:30:00+00:00,26.711,55.12932,1010.0337
2016-01-19 09:30:00+00:00,26.111,56.935123,1009.2322
2016-01-19 10:30:00+00:00,25.161001,61.19822,1009.7275
2016-01-19 11:30:00+00:00,23.561,69.734505,1010.3197
2016-01-19 12:30:00+00:00,22.661001,73.86722,1010.7154
2016-01-19 13:30:00+00:00,22.211,76.63558,1011.91205
2016-01-19 14:30:00+00:00,21.561,80.23985,1012.20874
2016-01-19 15:30:00+00:00,20.661001,86.41036,1012.9038
2016-01-19 16:30:00+00:00,20.911001,84.5589,1012.90497
2016-01-19 17:30:00+00:00,20.411001,87.47789,1012.5033
2016-01-19 18:30:00+00:00,20.311,86.37664,1012.303
2016-01-19 19:30:00+00:00,19.861,89.375336,1012.0014
